	회사코드	회사명	업종코드	상장주식수	자본금	액면가	통화구분	대표전화	주소
207	011420	갤럭시아에스엠	189101	27549644	13774822000	500	원(KRW)	02-775-1300	서울특별시 강남구  학동로 311 미성빌딩 7층  
208	094480	갤럭시아컴즈	105802	39229838	19614919000	500	원(KRW)	02-3484-8400	서울시 강남구 수서동 715번지 수서오피스 빌딩 12층 
209	063080	게임빌	105802	6595192	3297596000	500	원(KRW)	02-876-5252	서울특별시 금천구 가산디지털1로 131 에이동 (가산동) 
210	044480	경남바이오파마	32201	14251509	7125754500	500	원(KRW)	02-2203-3835	충청북도 증평군  증평읍 광장로 473-3 (주)유니더스
211	039240	경남스틸	32401	25000000	2500000000	100	원(KRW)	055 -252 -9208	경남 창원시 웅남동 61-46번지 
212	053950	경남제약	32102	17442567	8721283500	500	원(KRW)	02-3490-5105	경상남도 의령군 동동리 1539-5 
213	223310	경남제약헬스케어	105802	11396461	1139646100	100	원(KRW)	070-7860-9660	서울특별시 강남구 학동로 306 5층(논현동 곤비빌딩)
214	002100	경농	32003	21691750	10845875000	500	원(KRW)	02-3488-5800	서울특별시 서초구 강남대로39길 15-10한라비발디스튜디오193 
215	009450	경동나비엔	32805	12739510	12739510000	1000	원(KRW)	031-8060-5500	경기도 평택시 서탄면 수월암길 95 -
216	267290	경동도시가스	43502	5895406	14738515000	2500	원(KRW)	052-219-5300	울산광역시 북구 염포로 260-10(진장동) 주식회사 경동도시가스 
217	012320	경동인베스트	116409	2365023	11825115000	5000	원(KRW)	031-738-5557	경기도 성남시 분당구 수내로46번길 4 경동빌딩 -
218	011040	경동제약	32102	26550000	13575000000	500	원(KRW)	02  -576 -6121	경기도 화성시  양감면 제약단지로 224-3 
219	000050	경방	74701	27415270	13707635000	500	원(KRW)	02-2638-6000	서울특별시 영등포구 영중로 15 (영등포동 4가) 
220	214390	경보제약	32101	23906860	11953430000	500	원(KRW)	02-2175-2315	충청남도 아산시 실옥로 174 
221	012610	경인양행	32001	41196365	20598182500	500	원(KRW)	032-571-7498	인천광역시 서구  건지로 199 (석남동) 223-52
222	009140	경인전자	32602	1570797	7853985000	5000	원(KRW)	02-2113-2000	서울특별시 금천구  가산디지털2로 184 1411호(가산동벽산/경인디지털밸리2)
223	024910	경창산업	33003	35819005	17909502500	500	원(KRW)	053 -560 -0141	대구광역시 달서구 성서로35길 6 월암동
224	013580	계룡건설산업	64102	8930907	44654535000	5000	원(KRW)	042-480-7114-5	대전광역시 서구 문정로48번길 48 -
225	012200	계양전기	32901	32600000	17000000000	500	원(KRW)	02-559-6800	서울특별시 강남구 테헤란로 508 (대치동)해성2빌딩 2층
226	002140	고려산업	31006	24939425	24939425000	1000	원(KRW)	051-600-5069	부산광역시 사상구 새벽시장로 21(감전동) 
227	198440	고려시멘트	32303	31979960	3197996000	100	원(KRW)	061-390-6575	전라남도 장성군 장성읍 영천로 35 고려시멘트
228	049720	고려신용정보	147509	14300000	7150000000	500	원(KRW)	02-3450-9000	서울특별시 서초구 서초대로 353 (서초동 유니온타워)
229	010130	고려아연	32402	18870000	94350000000	5000	원(KRW)	02-519-3416	서울특별시 강남구  강남대로 542 영풍빌딩 
230	002240	고려제강	32401	20000000	20000000000	1000	원(KRW)	051-760-1700	부산광역시 수영구 구락로 150 
231	014570	고려제약	32102	11000000	5500000000	500	원(KRW)	02-529-6100	경기도 이천시  신둔면 원적로 69-10 
232	098460	고영	32902	13730951	6865475500	500	원(KRW)	02-6343-6000	서울특별시 금천구 가산디지털2로 53 (가산동 한라시그마밸리 14층 15층)
233	038530	골드퍼시픽	74604	44638392	22319196000	500	원(KRW)	02-2029-0700	서울특별시 구로구 디지털로30길 28 7층 702호(구로동 마리오타워)
234	900280	골든센츄리	116409	158780000	31756000	0.2	미국달러(USD)	02-780-8863	P. O. Box 31119 Grand Pavilion Hibiscus Way 802 West Bay Road Grand Cayman KY1 - 1205 Cayman Islands -
235	215000	골프존	105802	6275415	3137707500	500	원(KRW)	1577-4333	서울특별시 강남구 영동대로 735 - 
236	121440	골프존뉴딘홀딩스	74601	42836818	21418409000	500	원(KRW)	042-862-8109	서울특별시 강남구 영동대로 735- 
237	183410	골프존데카	32702	4111161	2055580500	500	원(KRW)	1644-8481	경기도 성남시 분당구 판교로 253C동 303호 (삼평동 판교이노밸리) 
238	076340	관악산업	64201	4871460	2435730000	500	원(KRW)	02-2240-7900	서울특별시 송파구 올림픽로 293-19 (신천동 현대타워빌딩 2층) 
239	009290	광동제약	32102	52420851	52420851000	1000	원(KRW)	02-6006-7777	서울특별시 서초구  서초중앙로 85 가산빌딩 
240	014200	광림	33001	52922234	26461117000	500	원(KRW)	043 -260 -9111	충청북도 청원군  현도면 청남로 484 (주)광림 
241	017040	광명전기	32801	43337615	21668807500	500	원(KRW)	031-494-0720	경기도 안산시 단원구  목내로 160 (목내동) 
242	017900	광전자	32601	57943763	28971881500	500	원(KRW)	063-839-1111	전라북도 익산시 약촌로8길 62-8 (어양동)
243	037710	광주신세계	74701	1600000	8000000000	5000	원(KRW)	062-360-1234	광주광역시 서구  무진대로 932 (주)광주신세계
244	026910	광진실업	32401	6405405	3202702500	500	원(KRW)	051 -204 -9101	부산 사하구 신평동 370-103 
245	090150	광진윈텍	33003	9658393	4829196500	500	원(KRW)	051-711-2222	부산광역시 기장군  장안읍 장안산단9로 110 
246	307280	교보8호스팩	116601	3720000	372000000	100	원(KRW)	02-3771-9284	서울특별시 영등포구 의사당대로 97 
247	331520	교보9호스팩	116601	3880000	388000000	100	원(KRW)	02-3771-9284	서울특별시 영등포구 의사당대로 97 
248	030610	교보증권	116601	64653296	323266480000	5000	원(KRW)	02-3771-9000	서울특별시 영등포구 의사당대로 97 교보증권빌딩 
249	329050	구스앤홈	31302	1230200	615100000	500	원(KRW)	02-2157-0123	서울특별시 송파구 송파대로 55 에이동 607호(장지동 서울복합물류) 
250	053270	구영테크	33003	26394174	13197087000	500	원(KRW)	053-592-6111	대구광역시 달성군 구지면 국가산단대로39길 119 (창리)
251	007690	국도화학	32001	5810616	29053080000	5000	원(KRW)	02-3282-1400	서울특별시 금천구  가산디지털2로 61 
252	005320	국동	74604	38026114	19013057000	500	원(KRW)	02-3407-7710	서울특별시 동대문구 천호대로 405 58층(장안동 동보빌딩)
253	001140	국보	84903	44596337	22298168500	500	원(KRW)	02-765-5544	부산광역시 수영구 광남로 42 8층(남천동 국보빌딩)
254	066620	국보디자인	64204	7500000	3750000000	500	원(KRW)	(02)738-2700	서울 마포구 서교동 477-22 
255	043650	국순당	31101	17858304	8929152000	500	원(KRW)	02  -5138-500	강원도 횡성군 둔내면 강변로 975 
256	006050	국영지앤엠	32301	34895243	17447621500	500	원(KRW)	02-2015-0370	서울시 서초구 서초중앙로 36 (서초동 준영빌딩 7층) 
257	060480	국일신동	32402	11090000	5545000000	500	원(KRW)	031-499-9192	경기도 안산시 단원구 번영2로 58 
258	078130	국일제지	31709	126348384	12634838400	100	원(KRW)	(031)339-9100	경기도 용인시 처인구  이동면 백옥대로 563 
259	002720	국제약품	32102	18400520	18400520000	1000	원(KRW)	031-781-9081	경기도 성남시 분당구  야탑로 96-8 
260	243870	굿센	106201	1457951	728975500	500	원(KRW)	02-368-8055	서울특별시 영등포구 가마산로 343 대림동 콤텍빌딩
261	204020	그리티	31401	20147430	10393049000	500	원(KRW)	02-6907-8888	서울특별시 강남구 언주로151길 7 2층 (신사동 주성빌) 
262	083420	그린케미칼	32004	24000000	12000000000	500	원(KRW)	041-661-5000	충남 서산시 대산읍 독곳리 411-13
263	186230	그린플러스	32402	4833871	2416935500	500	원(KRW)	413326421	충청남도 예산군 응봉면 응봉로 50-42 
264	014530	극동유화	31902	34869420	17434710000	500	원(KRW)	055-370-9900	경상남도 양산시  어실로 101 
265	900070	글로벌에스엠	116409	53743968	26871984	0.5	미국달러(USD)	031-932-9970	GEORGE TOWNGRAND CAYMAN KY1-1112 CAYMAN ISLANDS SCOTLA CENTRE 4TH FLOORP.O.BOX2804
266	204620	글로벌텍스프리	116601	38795339	19397669500	500	원(KRW)	02-518-0837	서울특별시 중구 퇴계로 131 9층(충무로2가 신일빌딩)
267	019660	글로본	74608	29083136	14541568000	500	원(KRW)	031-698-7300	서울특별시 강남구 도산대로 331 -
268	032860	글로스퍼랩스	53803	73558840	36779420000	500	원(KRW)	02-3452-8449	경기도 가평군 상면 수목원로386번길 75 -
269	014280	금강공업	32401	26159553	26749428000	1000	원(KRW)	051-264-8881	부산광역시 사하구  다산로 110 
270	053260	금강철강	32401	18720000	9860000000	500	원(KRW)	(02)3471-0001	서울특별시 서초구  서운로 19 701호(서초동 서초월드오피스텔)
271	008870	금비	32301	1000000	5000000000	5000	원(KRW)	031-632-5280	경기도 이천시 부발읍 중부대로1707번길 13 
272	001570	금양	32001	44048135	22024067500	500	원(KRW)	051-316-5881	부산광역시 사상구  낙동대로960번길 81 (감전동) (주)금양
273	002990	금호산업	64101	36633924	184630950000	5000	원(KRW)	02-6303-0114	전라남도 나주시 시청길 4 
274	011780	금호석유화학	32001	30467691	167455885000	5000	원(KRW)	02-6961-1114	서울특별시 중구 청계천로 100(수표동 시그니쳐타워) 
275	214330	금호에이치티	33003	28700748	14350374000	500	원(KRW)	062-958-2700	광주광역시 광산구 용아로 717 
276	001210	금호전기	32804	11981820	5990910000	500	원(KRW)	02-707-4000	서울특별시 영등포구 국제금융로 10 투아이에프씨동 19층
277	073240	금호타이어	32201	287260287	1436301435000	5000	원(KRW)	02-6303-8114	광주광역시 광산구  어등대로 658 
278	036190	금화피에스시	64203	6000000	3000000000	500	원(KRW)	02  -2186-6220	서울특별시 강남구  테헤란로25길 15-4 
279	049080	기가레인	32902	52276120	26138060000	500	원(KRW)	031-233-7325	경기도 화성시 동탄산단10길 61 - 
280	035460	기산텔레콤	32604	14577340	7288670000	500	원(KRW)	02  -3431-8700	서울특별시 송파구  오금로 111 세기빌딩 11층
281	092440	기신정기	32902	29200000	14600000000	500	원(KRW)	032-820-1600	인천광역시 남동구  은봉로 111 49동 1호(논현동 남동공단)
282	000270	기아자동차	33001	405363347	2139316735000	5000	원(KRW)	02-3464-1114	서울특별시 서초구 헌릉로 12 기아자동차
283	024110	기업은행	116401	676471574	3382357870000	5000	원(KRW)	02-729-6114	서울특별시 중구 을지로 79 중소기업은행본점
284	013700	까뮤이앤씨	64101	45152280	22576140000	500	원(KRW)	031-633-9114	경기도 이천시 대월면 경충대로 1937번길 57 
285	308100	까스텔바작	74704	6596700	3298350000	500	원(KRW)	02-3498-0330	서울특별시 강남구 논현로 322 
286	004540	깨끗한나라	31701	37240693	37606853000	1000	원(KRW)	02-2270-9200	서울특별시 용산구 한남대로 98 일신빌딩 4층
287	187790	나노	32001	25797855	12898927500	500	원(KRW)	054-533-5887	경상북도 상주시 청리면 마공공단로 60 -
288	286750	나노브릭	32001	4560103	4560103000	1000	원(KRW)	031-663-9420	경기도 평택시 산단로52번길 68 
289	151910	나노스	32602	148625347	14862534700	100	원(KRW)	031-240-3900	경기도 화성시 마도면 마도공단로2길 4 -
290	121600	나노신소재	32004	10848333	5424166500	500	원(KRW)	044-275-6966	세종특별자치시   부강면 금호안골길 78 부용지방산업단지내
291	039860	나노엔텍	32701	26762927	13381463500	500	원(KRW)	02-6220-7728	서울특별시 구로구  디지털로26길 5 에이스하이엔드타워1차 1210호
292	091970	나노캠텍	32202	28080425	14040212500	500	원(KRW)	031-671-9466	경기도 안성시 양성면 양성로 112 -
293	244880	나눔테크	32701	5020000	2510000000	500	원(KRW)	062-955-8588	광주광역시 북구 첨단벤처소로 57(월출동) 
294	288490	나라소프트	105802	30480000	3048000000	100	원(KRW)	02-3487-7988	서울특별시 서초구 강남대로 163 서울시 서초구 강남대로 163 혜인빌딩 1층
295	051490	나라엠앤디	32902	14200000	7230000000	500	원(KRW)	055-239-3600	경상남도 창원시 성산구  공단로 675 나라엠앤디(주) 
296	190510	나무가	32602	6871090	3633284500	500	원(KRW)	070-7012-8400	경기도 성남시 중원구 사기막골로 124 709호(상대원동 SKn테크노파크) 
297	242040	나무기술	105802	32145466	3214546600	100	원(KRW)	031-8017-3900	경기도 성남시 분당구 판교로 255 5층(삼평동 이노밸리F동)
298	089600	나스미디어	137103	8754691	4557703000	500	원(KRW)	02-2188-7300	서울특별시 강남구 도곡로1길 14 삼일프라자오피스텔45F 
299	293580	나우IB	116409	9480000	47400000000	5000	원(KRW)	02-565-6234	서울특별시 강남구 삼성로 511 골든타워 11층
300	138610	나이벡	32103	9902979	4951489500	500	원(KRW)	043-532-7458	충청북도 진천군  이월면 밤디길 116 이월전기전자농공1단지
301	130580	나이스디앤비	147509	15400000	7700000000	500	원(KRW)	02-2122-2370	서울특별시 마포구 마포대로 217 (아현동)
302	036800	나이스정보통신	106102	10000000	5000000000	500	원(KRW)	02  -2187-2700	서울특별시 영등포구 은행로 17 NICE 그룹1사옥 
303	267320	나인테크	32902	37126554	3712655400	100	원(KRW)	031-476-0305	경기도 화성시 양감면 정문회화로 81 ㈜나인테크
304	001260	남광토건	64102	9828611	49143055000	5000	원(KRW)	02-3011-0114	경기도 용인시 기흥구 흥덕중앙로 120 비122호(영덕동 흥덕유타워) 
305	008350	남선알미늄	32402	110179090	55243490000	500	원(KRW)	053-610-5110	대구광역시 달성군  논공읍 논공중앙로 288 
306	004270	남성	74607	36212160	18106080000	500	원(KRW)	02-2109-1550	서울특별시 구로구 디지털로31길 20 크라운프라자 13층 (주)남성
307	003920	남양유업	31005	720000	4433310000	5000	원(KRW)	02-2010-6601	서울특별시 강남구 도산대로 240 1964빌딩
308	002070	남영비비안	31401	68679450	6867945000	100	원(KRW)	02-3780-1114	서울특별시 용산구  서빙고로51길 52 
309	025860	남해화학	32003	49678843	49678843000	1000	원(KRW)	061-688-5354	서울특별시 강남구 테헤란로113길 15 (삼성동) 
310	111710	남화산업	189101	20588000	4117600000	200	원(KRW)		전라남도 무안군 청계면 서호로 162 
311	091590	남화토건	64101	11740000	5870000000	500	원(KRW)	062-520-1072	전라남도 화순군 화순읍 벽라1길 40 
312	168330	내츄럴엔도텍	137001	20665822	10332911000	500	원(KRW)	070-4601-3139	경기도 성남시 분당구 판교로 255 번길 58 에이동 301호 
313	056000	네스엠	105802	14136600	7068300000	500	원(KRW)	02-557-9482	서울특별시 강남구 언주로 540 코원타워 5층
314	253590	네오셈	32902	37536388	3753638800	100	원(KRW)	031-8091-0853	경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈
315	212560	네오오토	33003	7874963	3937481500	500	원(KRW)	02-732-2871	서울특별시 종로구 새문안로5길 19 6층(당주동 로얄빌딩)
316	095660	네오위즈	105802	21915008	10957504000	500	원(KRW)	031-8023-6600	경기도 성남시 분당구 대왕판교로645번길 14네오위즈판교타워 
317	042420	네오위즈홀딩스	105802	8856866	4653433000	500	원(KRW)	031-8023-6503	경기도 성남시 분당구 대왕판교로645번길 14네오위즈판교타워 
318	311390	네오크레마	31007	7303995	3651997500	500	원(KRW)	02-401-4088	서울특별시 송파구 중대로 211(가락동 나은빌딩) 
319	085910	네오티스	33003	11013678	5506839000	500	원(KRW)	031-671-0170	경기도 안성시  죽산면 용대길 38-9 
320	092730	네오팜	32004	8207361	4103680500	500	원(KRW)	042-864-0038	대전 유성구 탑립동 928번지 
321	290660	네오펙트	32701	12153125	6076562500	500	원(KRW)	031-889-8521	경기도 성남시 수정구 창업로 42 판교제2테크노밸리 경기기업성장센터 801호
322	306620	네온테크	32902	37089160	3708916000	100	원(KRW)	02-369-3972	경기도 안양시 동안구 부림로 146 네온테크 -
323	153460	네이블커뮤니케이션즈	105802	6530014	3265007000	500	원(KRW)	070-7780-9910	서울특별시 강남구 학동로 401 8층(청담동 금하빌딩) 
324	007390	네이처셀	32101	61190399	30595199500	500	원(KRW)	02-545-4137	서울특별시 영등포구 국회대로76길 10 5층 
325	086220	네추럴FNP	31007	10573865	5286932500	500	원(KRW)	043-211-1056	충청북도 청원군 오창읍 양청송대길 39(송대리) 
326	033640	네패스	32601	23059202	11629601000	500	원(KRW)	02-3470-2700	충청북도 음성군 삼성면 금일로965번길 105 
327	005720	넥센	32201	53543977	28572288500	500	원(KRW)	055-333-0771	경상남도 김해시  김해대로 2595 
328	002350	넥센타이어	32201	97667877	54083938500	500	원(KRW)	055-370-5114	경상남도 양산시  충렬로 355 넥센타이어 
